"year","firm_id","y_d","treatment_effect","e","year_fe","firms_fe","te_coeff","treat","time_til","treat_date","group","town"
2024,857,97.5053493356451,72,0.842017229678795,14.5,0.163332105966331,6,TRUE,11,2013,4,35
1995,858,8.66493723236587,0,-0.997918911375734,0,-0.337143856258392,6,FALSE,-18,2013,4,35
1996,858,10.0319863074291,0,-0.130869836312558,0.5,-0.337143856258392,6,FALSE,-17,2013,4,35
1997,858,10.6974262362747,0,0.0345700925331039,1,-0.337143856258392,6,FALSE,-16,2013,4,35
1998,858,11.0928050129196,0,-0.0700511308219604,1.5,-0.337143856258392,6,FALSE,-15,2013,4,35
1999,858,11.3016065002737,0,-0.361249643467874,2,-0.337143856258392,6,FALSE,-14,2013,4,35
2000,858,11.7759442068637,0,-0.386911936877864,2.5,-0.337143856258392,6,FALSE,-13,2013,4,35
2001,858,12.2892911364969,0,-0.373565007244742,3,-0.337143856258392,6,FALSE,-12,2013,4,35
2002,858,13.3313174537689,0,0.168461310027314,3.5,-0.337143856258392,6,FALSE,-11,2013,4,35
2003,858,14.5098384049064,0,0.846982261164751,4,-0.337143856258392,6,FALSE,-10,2013,4,35
2004,858,12.8734073797141,0,-1.28944876402753,4.5,-0.337143856258392,6,FALSE,-9,2013,4,35
2005,858,13.7504654590233,0,-0.912390684718265,5,-0.337143856258392,6,FALSE,-8,2013,4,35
2006,858,15.0427513812156,0,-0.120104762525975,5.5,-0.337143856258392,6,FALSE,-7,2013,4,35
2007,858,15.9515407700798,0,0.288684626338194,6,-0.337143856258392,6,FALSE,-6,2013,4,35
2008,858,16.3284761969252,0,0.165620053183621,6.5,-0.337143856258392,6,FALSE,-5,2013,4,35
2009,858,16.5822105083039,0,-0.0806456354377426,7,-0.337143856258392,6,FALSE,-4,2013,4,35
2010,858,16.6820201405885,0,-0.480836003153093,7.5,-0.337143856258392,6,FALSE,-3,2013,4,35
2011,858,17.9649215444489,0,0.302065400707326,8,-0.337143856258392,6,FALSE,-2,2013,4,35
2012,858,18.2751209802444,0,0.112264836502791,8.5,-0.337143856258392,6,FALSE,-1,2013,4,35
2013,858,25.5943549080589,6,0.931498764317277,9,-0.337143856258392,6,TRUE,0,2013,4,35
2014,858,30.8113237209407,12,-0.351532422800869,9.5,-0.337143856258392,6,TRUE,1,2013,4,35
2015,858,37.3904828505821,18,-0.272373293159543,10,-0.337143856258392,6,TRUE,2,2013,4,35
2016,858,44.773182166272,24,0.610326022530363,10.5,-0.337143856258392,6,TRUE,3,2013,4,35
2017,858,51.3770556157846,30,0.714199472042987,11,-0.337143856258392,6,TRUE,4,2013,4,35
2018,858,57.1094027234922,36,-0.0534534202494117,11.5,-0.337143856258392,6,TRUE,5,2013,4,35
2019,858,63.8476949434481,42,0.184838799706518,12,-0.337143856258392,6,TRUE,6,2013,4,35
2020,858,70.651268055745,48,0.488411912003422,12.5,-0.337143856258392,6,TRUE,7,2013,4,35
2021,858,76.6038707287934,54,-0.0589854149481799,13,-0.337143856258392,6,TRUE,8,2013,4,35
2022,858,83.8082787827422,60,0.645422639000618,13.5,-0.337143856258392,6,TRUE,9,2013,4,35
2023,858,89.8320539015566,66,0.169197757815048,14,-0.337143856258392,6,TRUE,10,2013,4,35
2024,858,95.9229783961382,72,-0.239877747603406,14.5,-0.337143856258392,6,TRUE,11,2013,4,35
1995,859,10.2525282192251,0,1.2884797512349,0,-1.03595153200983,6,FALSE,-18,2013,4,35
1996,859,8.90595375813994,0,-0.558094709850234,0.5,-1.03595153200983,6,FALSE,-17,2013,4,35
1997,859,10.3180567994505,0,0.354008331460294,1,-1.03595153200983,6,FALSE,-16,2013,4,35
1998,859,10.1710877716196,0,-0.292960696370578,1.5,-1.03595153200983,6,FALSE,-15,2013,4,35
1999,859,10.5433710335261,0,-0.420677434464082,2,-1.03595153200983,6,FALSE,-14,2013,4,35
2000,859,11.6555392235869,0,0.191490755596737,2.5,-1.03595153200983,6,FALSE,-13,2013,4,35
2001,859,12.629290419459,0,0.665241951468852,3,-1.03595153200983,6,FALSE,-12,2013,4,35
2002,859,12.7655531385388,0,0.301504670548643,3.5,-1.03595153200983,6,FALSE,-11,2013,4,35
2003,859,12.5297172002069,0,-0.43433126778332,4,-1.03595153200983,6,FALSE,-10,2013,4,35
2004,859,13.1897069832781,0,-0.274341484712058,4.5,-1.03595153200983,6,FALSE,-9,2013,4,35
2005,859,13.4224087203237,0,-0.54163974766644,5,-1.03595153200983,6,FALSE,-8,2013,4,35
2006,859,14.8754405802009,0,0.411392112210771,5.5,-1.03595153200983,6,FALSE,-7,2013,4,35
2007,859,14.8781234447708,0,-0.0859250232193873,6,-1.03595153200983,6,FALSE,-6,2013,4,35
2008,859,15.8162888270417,0,0.352240359051511,6.5,-1.03595153200983,6,FALSE,-5,2013,4,35
2009,859,16.2099598117111,0,0.245911343720915,7,-1.03595153200983,6,FALSE,-4,2013,4,35
2010,859,16.3222869836808,0,-0.141761484309336,7.5,-1.03595153200983,6,FALSE,-3,2013,4,35
2011,859,16.787592883387,0,-0.176455584603191,8,-1.03595153200983,6,FALSE,-2,2013,4,35
2012,859,17.0824699250122,0,-0.381578542977981,8.5,-1.03595153200983,6,FALSE,-1,2013,4,35
2013,859,23.5215440800681,6,-0.442504387922024,9,-1.03595153200983,6,TRUE,0,2013,4,35
2014,859,30.6487403940032,12,0.184691926013035,9.5,-1.03595153200983,6,TRUE,1,2013,4,35
2015,859,37.3409252847232,18,0.376876816733059,10,-1.03595153200983,6,TRUE,2,2013,4,35
2016,859,43.4000423283196,24,-0.0640061396705588,10.5,-1.03595153200983,6,TRUE,3,2013,4,35
2017,859,49.8713975858948,30,-0.0926508820953769,11,-1.03595153200983,6,TRUE,4,2013,4,35
2018,859,57.361970055575,36,0.89792158758483,11.5,-1.03595153200983,6,TRUE,5,2013,4,35
2019,859,63.610623759032,42,0.646575291041796,12,-1.03595153200983,6,TRUE,6,2013,4,35
2020,859,69.2798486357442,48,-0.184199832246007,12.5,-1.03595153200983,6,TRUE,7,2013,4,35
2021,859,76.5517303044486,54,0.587681836458391,13,-1.03595153200983,6,TRUE,8,2013,4,35
2022,859,81.8978447317407,60,-0.566203736249516,13.5,-1.03595153200983,6,TRUE,9,2013,4,35
2023,859,89.3943742491774,66,0.430325781187239,14,-1.03595153200983,6,TRUE,10,2013,4,35
2024,859,95.7580609522514,72,0.294012484261191,14.5,-1.03595153200983,6,TRUE,11,2013,4,35
1995,860,10.337233860493,0,-0.0721040677237338,0,0.409337928216715,6,FALSE,-18,2013,4,35
1996,860,10.5822651336454,0,-0.327072794571336,0.5,0.409337928216715,6,FALSE,-17,2013,4,35
1997,860,11.2800843496555,0,-0.129253578561229,1,0.409337928216715,6,FALSE,-16,2013,4,35
1998,860,12.2083128881042,0,0.298974959887524,1.5,0.409337928216715,6,FALSE,-15,2013,4,35
1999,860,12.2844761900186,0,-0.124861738198163,2,0.409337928216715,6,FALSE,-14,2013,4,35
2000,860,13.2582906722072,0,0.348952743990488,2.5,0.409337928216715,6,FALSE,-13,2013,4,35
2001,860,13.3567386058298,0,-0.0525993223869088,3,0.409337928216715,6,FALSE,-12,2013,4,35
2002,860,13.6363223122481,0,-0.273015615968581,3.5,0.409337928216715,6,FALSE,-11,2013,4,35
2003,860,14.6461653894372,0,0.236827461220509,4,0.409337928216715,6,FALSE,-10,2013,4,35
2004,860,15.894579529942,0,0.985241601725288,4.5,0.409337928216715,6,FALSE,-9,2013,4,35
2005,860,15.5708602019885,0,0.161522273771817,5,0.409337928216715,6,FALSE,-8,2013,4,35
2006,860,16.2323781280194,0,0.323040199802699,5.5,0.409337928216715,6,FALSE,-7,2013,4,35
2007,860,16.1692348630231,0,-0.240103065193565,6,0.409337928216715,6,FALSE,-6,2013,4,35
2008,860,16.8553217865817,0,-0.0540161416350247,6.5,0.409337928216715,6,FALSE,-5,2013,4,35
2009,860,16.7447332721023,0,-0.664604656114377,7,0.409337928216715,6,FALSE,-4,2013,4,35
2010,860,17.7065744895766,0,-0.202763438640083,7.5,0.409337928216715,6,FALSE,-3,2013,4,35
2011,860,19.2045463016487,0,0.795208373431984,8,0.409337928216715,6,FALSE,-2,2013,4,35
2012,860,18.2071417487615,0,-0.7021961794552,8.5,0.409337928216715,6,FALSE,-1,2013,4,35
2013,860,24.9092462935417,6,-0.500091634675023,9,0.409337928216715,6,TRUE,0,2013,4,35
2014,860,31.9205066973101,12,0.0111687690933993,9.5,0.409337928216715,6,TRUE,1,2013,4,35
2015,860,38.8595685160304,18,0.450230587813686,10,0.409337928216715,6,TRUE,2,2013,4,35
2016,860,45.2287024691715,24,0.31936454095482,10.5,0.409337928216715,6,TRUE,3,2013,4,35
2017,860,51.1414114376559,30,-0.267926490560798,11,0.409337928216715,6,TRUE,4,2013,4,35
2018,860,58.5218316625367,36,0.612493734319989,11.5,0.409337928216715,6,TRUE,5,2013,4,35
2019,860,64.1212414723335,42,-0.288096455883174,12,0.409337928216715,6,TRUE,6,2013,4,35
2020,860,70.7519947817912,48,-0.157343146425477,12.5,0.409337928216715,6,TRUE,7,2013,4,35
2021,860,77.7193972922764,54,0.310059364059677,13,0.409337928216715,6,TRUE,8,2013,4,35
2022,860,84.3123382178611,60,0.40300028964439,13.5,0.409337928216715,6,TRUE,9,2013,4,35
2023,860,90.0258028696361,66,-0.383535058580653,14,0.409337928216715,6,TRUE,10,2013,4,35
2024,860,96.8905798401685,72,-0.0187580880481693,14.5,0.409337928216715,6,TRUE,11,2013,4,35
1995,861,8.38864794609004,0,-1.08712859569307,0,-0.524223458216886,6,FALSE,-18,2013,4,35
1996,861,9.59697446942608,0,-0.378802072357033,0.5,-0.524223458216886,6,FALSE,-17,2013,4,35
1997,861,10.1841259194439,0,-0.291650622339221,1,-0.524223458216886,6,FALSE,-16,2013,4,35
1998,861,10.4663220895578,0,-0.50945445222532,1.5,-0.524223458216886,6,FALSE,-15,2013,4,35
1999,861,11.8779360292262,0,0.402159487443062,2,-0.524223458216886,6,FALSE,-14,2013,4,35
2000,861,11.4624610303965,0,-0.513315511386658,2.5,-0.524223458216886,6,FALSE,-13,2013,4,35
2001,861,12.9952230416707,0,0.519446499887543,3,-0.524223458216886,6,FALSE,-12,2013,4,35
2002,861,12.8242484964576,0,-0.151528045325465,3.5,-0.524223458216886,6,FALSE,-11,2013,4,35
2003,861,13.7447322471165,0,0.268955705333406,4,-0.524223458216886,6,FALSE,-10,2013,4,35
2004,861,13.2317580154669,0,-0.744018526316186,4.5,-0.524223458216886,6,FALSE,-9,2013,4,35
2005,861,14.6783720237901,0,0.202595482007001,5,-0.524223458216886,6,FALSE,-8,2013,4,35
2006,861,16.0145994224357,0,1.03882288065259,5.5,-0.524223458216886,6,FALSE,-7,2013,4,35
2007,861,14.2937930558668,0,-1.18198348591628,6,-0.524223458216886,6,FALSE,-6,2013,4,35
2008,861,14.6342517022585,0,-1.34152483952463,6.5,-0.524223458216886,6,FALSE,-5,2013,4,35
2009,861,17.0023212005121,0,0.526544658728945,7,-0.524223458216886,6,FALSE,-4,2013,4,35
2010,861,16.7358398305928,0,-0.239936711190272,7.5,-0.524223458216886,6,FALSE,-3,2013,4,35
2011,861,17.4667708540828,0,-0.00900568770031194,8,-0.524223458216886,6,FALSE,-2,2013,4,35
2012,861,17.5719855250827,0,-0.403791016700381,8.5,-0.524223458216886,6,FALSE,-1,2013,4,35
2013,861,24.7520164817955,6,0.276239940012432,9,-0.524223458216886,6,TRUE,0,2013,4,35
2014,861,31.0549865231559,12,0.0792099813727962,9.5,-0.524223458216886,6,TRUE,1,2013,4,35
2015,861,37.3535403192381,18,-0.122236222545017,10,-0.524223458216886,6,TRUE,2,2013,4,35
2016,861,42.6807656550088,24,-1.29501088677428,10.5,-0.524223458216886,6,TRUE,3,2013,4,35
2017,861,50.5452654303017,30,0.0694888885186112,11,-0.524223458216886,6,TRUE,4,2013,4,35
2018,861,57.3234802360984,36,0.347703694315293,11.5,-0.524223458216886,6,TRUE,5,2013,4,35
2019,861,62.8533867643571,42,-0.622389777425995,12,-0.524223458216886,6,TRUE,6,2013,4,35
2020,861,69.9349440394756,48,-0.0408325023075431,12.5,-0.524223458216886,6,TRUE,7,2013,4,35
2021,861,76.3427003312339,54,-0.133076210549227,13,-0.524223458216886,6,TRUE,8,2013,4,35
2022,861,81.7782359030642,60,-1.19754063871892,13.5,-0.524223458216886,6,TRUE,9,2013,4,35
2023,861,89.0443845016653,66,-0.431392040117783,14,-0.524223458216886,6,TRUE,10,2013,4,35
2024,861,96.1300021574775,72,0.154225615694401,14.5,-0.524223458216886,6,TRUE,11,2013,4,35
1995,862,10.5194680069288,0,0.0129676334046355,0,0.506500373524185,6,FALSE,-18,2013,4,35
1996,862,11.3275640206406,0,0.321063647116382,0.5,0.506500373524185,6,FALSE,-17,2013,4,35
1997,862,10.8718153942233,0,-0.634684979300884,1,0.506500373524185,6,FALSE,-16,2013,4,35
1998,862,13.1533212397782,0,1.14682086625401,1.5,0.506500373524185,6,FALSE,-15,2013,4,35
1999,862,12.9500242552112,0,0.443523881687018,2,0.506500373524185,6,FALSE,-14,2013,4,35
2000,862,13.8649339209431,0,0.858433547418898,2.5,0.506500373524185,6,FALSE,-13,2013,4,35
2001,862,13.616573910703,0,0.110073537178828,3,0.506500373524185,6,FALSE,-12,2013,4,35
2002,862,14.4040450079664,0,0.397544634442181,3.5,0.506500373524185,6,FALSE,-11,2013,4,35
2003,862,13.2715711795155,0,-1.23492919400873,4,0.506500373524185,6,FALSE,-10,2013,4,35
2004,862,15.2200130956215,0,0.213512722097315,4.5,0.506500373524185,6,FALSE,-9,2013,4,35
2005,862,15.0474679317336,0,-0.459032441790597,5,0.506500373524185,6,FALSE,-8,2013,4,35
2006,862,15.9560529315467,0,-0.050447441977522,5.5,0.506500373524185,6,FALSE,-7,2013,4,35
2007,862,16.2024323896444,0,-0.304067983879772,6,0.506500373524185,6,FALSE,-6,2013,4,35
2008,862,17.209254897098,0,0.202754523573863,6.5,0.506500373524185,6,FALSE,-5,2013,4,35
2009,862,18.0236854509247,0,0.517185077400505,7,0.506500373524185,6,FALSE,-4,2013,4,35
2010,862,18.0396592287703,0,0.0331588552460855,7.5,0.506500373524185,6,FALSE,-3,2013,4,35
2011,862,18.3673965326647,0,-0.139103840859526,8,0.506500373524185,6,FALSE,-2,2013,4,35
2012,862,19.0519447107367,0,0.0454443372125267,8.5,0.506500373524185,6,FALSE,-1,2013,4,35
2013,862,25.3637482448949,6,-0.142752128629315,9,0.506500373524185,6,TRUE,0,2013,4,35
2014,862,32.4324360120932,12,0.425935638569048,9.5,0.506500373524185,6,TRUE,1,2013,4,35
2015,862,37.9124961158006,18,-0.59400425772356,10,0.506500373524185,6,TRUE,2,2013,4,35
2016,862,45.5953203506126,24,0.588819977088384,10.5,0.506500373524185,6,TRUE,3,2013,4,35
2017,862,51.765262127733,30,0.258761754208807,11,0.506500373524185,6,TRUE,4,2013,4,35
2018,862,57.8047698234534,36,-0.20173055007076,11.5,0.506500373524185,6,TRUE,5,2013,4,35
2019,862,64.2585334550005,42,-0.247966918523643,12,0.506500373524185,6,TRUE,6,2013,4,35
2020,862,70.1718310223649,48,-0.834669351159279,12.5,0.506500373524185,6,TRUE,7,2013,4,35
2021,862,77.2895764298451,54,-0.216923943679124,13,0.506500373524185,6,TRUE,8,2013,4,35
2022,862,83.1248157846714,60,-0.881684588852818,13.5,0.506500373524185,6,TRUE,9,2013,4,35
2023,862,90.2142845300113,66,-0.292215843512836,14,0.506500373524185,6,TRUE,10,2013,4,35
2024,862,96.5315485362914,72,-0.474951837232765,14.5,0.506500373524185,6,TRUE,11,2013,4,35
1995,863,9.86134285770481,0,0.366065720479514,0,-0.504722862774708,6,FALSE,-18,2013,4,35
1996,863,10.0291901326317,0,0.0339129954064456,0.5,-0.504722862774708,6,FALSE,-17,2013,4,35
1997,863,11.4143474119848,0,0.919070274759474,1,-0.504722862774708,6,FALSE,-16,2013,4,35
1998,863,10.994190292801,0,-0.00108684442430892,1.5,-0.504722862774708,6,FALSE,-15,2013,4,35
1999,863,11.6669594495615,0,0.171682312336202,2,-0.504722862774708,6,FALSE,-14,2013,4,35
2000,863,12.5145790650283,0,0.519301927802994,2.5,-0.504722862774708,6,FALSE,-13,2013,4,35
2001,863,11.6941721162009,0,-0.801105021024372,3,-0.504722862774708,6,FALSE,-12,2013,4,35
2002,863,12.3808370720521,0,-0.614440065173236,3.5,-0.504722862774708,6,FALSE,-11,2013,4,35
2003,863,14.1494734214669,0,0.654196284241651,4,-0.504722862774708,6,FALSE,-10,2013,4,35
2004,863,14.1906926745872,0,0.19541553736188,4.5,-0.504722862774708,6,FALSE,-9,2013,4,35
2005,863,14.9220748735694,0,0.426797736344104,5,-0.504722862774708,6,FALSE,-8,2013,4,35
2006,863,14.988564055773,0,-0.00671308145232022,5.5,-0.504722862774708,6,FALSE,-7,2013,4,35
2007,863,15.7393865723022,0,0.244109435076868,6,-0.504722862774708,6,FALSE,-6,2013,4,35
2008,863,16.5992540384121,0,0.60397690118681,6.5,-0.504722862774708,6,FALSE,-5,2013,4,35
2009,863,16.4199156899883,0,-0.0753614472369688,7,-0.504722862774708,6,FALSE,-4,2013,4,35
2010,863,16.6630383297751,0,-0.332238807450183,7.5,-0.504722862774708,6,FALSE,-3,2013,4,35
2011,863,17.7116660905187,0,0.216388953293406,8,-0.504722862774708,6,FALSE,-2,2013,4,35
2012,863,17.6366281435713,0,-0.358648993653952,8.5,-0.504722862774708,6,FALSE,-1,2013,4,35
2013,863,25.1669507107046,6,0.671673573479269,9,-0.504722862774708,6,TRUE,0,2013,4,35
2014,863,30.548042890772,12,-0.447234246453266,9.5,-0.504722862774708,6,TRUE,1,2013,4,35
2015,863,37.7718308475915,18,0.276553710366173,10,-0.504722862774708,6,TRUE,2,2013,4,35
2016,863,43.3395793917826,24,-0.655697745442727,10.5,-0.504722862774708,6,TRUE,3,2013,4,35
2017,863,49.9592995817948,30,-0.535977555430473,11,-0.504722862774708,6,TRUE,4,2013,4,35
2018,863,56.9366819982989,36,-0.0585951389263544,11.5,-0.504722862774708,6,TRUE,5,2013,4,35
2019,863,64.3223767061972,42,0.827099568971954,12,-0.504722862774708,6,TRUE,6,2013,4,35
2020,863,69.9143074330238,48,-0.0809697042014882,12.5,-0.504722862774708,6,TRUE,7,2013,4,35
2021,863,76.6095548556027,54,0.114277718377437,13,-0.504722862774708,6,TRUE,8,2013,4,35
2022,863,82.68001613342,60,-0.315261003805272,13.5,-0.504722862774708,6,TRUE,9,2013,4,35
2023,863,90.1629346251985,66,0.66765748797319,14,-0.504722862774708,6,TRUE,10,2013,4,35
2024,863,95.5652532228472,72,-0.43002391437812,14.5,-0.504722862774708,6,TRUE,11,2013,4,35
1995,864,7.96701557289413,0,-1.07573409815237,0,-0.957250328953504,6,FALSE,-18,2013,4,35
1996,864,8.90699417711135,0,-0.635755493935147,0.5,-0.957250328953504,6,FALSE,-17,2013,4,35
1997,864,10.8898339892085,0,0.847084318162002,1,-0.957250328953504,6,FALSE,-16,2013,4,35
1998,864,9.47029283890347,0,-1.07245683214302,1.5,-0.957250328953504,6,FALSE,-15,2013,4,35
1999,864,11.1568964999311,0,0.114146828884559,2,-0.957250328953504,6,FALSE,-14,2013,4,35
2000,864,11.3312403418169,0,-0.211509329229567,2.5,-0.957250328953504,6,FALSE,-13,2013,4,35
2001,864,11.9967942189426,0,-0.0459554521039049,3,-0.957250328953504,6,FALSE,-12,2013,4,35
2002,864,11.9770484439482,0,-0.565701227098264,3.5,-0.957250328953504,6,FALSE,-11,2013,4,35
2003,864,13.1920493954967,0,0.149299724450164,4,-0.957250328953504,6,FALSE,-10,2013,4,35
2004,864,13.6539734706094,0,0.111223799562906,4.5,-0.957250328953504,6,FALSE,-9,2013,4,35
2005,864,14.6296080512386,0,0.586858380192152,5,-0.957250328953504,6,FALSE,-8,2013,4,35
2006,864,14.2522736564288,0,-0.290476014617737,5.5,-0.957250328953504,6,FALSE,-7,2013,4,35
2007,864,15.1888311720652,0,0.146081501018669,6,-0.957250328953504,6,FALSE,-6,2013,4,35
2008,864,15.4826984599692,0,-0.0600512110772928,6.5,-0.957250328953504,6,FALSE,-5,2013,4,35
2009,864,16.2101283156237,0,0.167378644577169,7,-0.957250328953504,6,FALSE,-4,2013,4,35
2010,864,16.1351076131241,0,-0.407642057922363,7.5,-0.957250328953504,6,FALSE,-3,2013,4,35
2011,864,16.554434129484,0,-0.488315541562497,8,-0.957250328953504,6,FALSE,-2,2013,4,35
2012,864,16.5448723630975,0,-0.997877307948946,8.5,-0.957250328953504,6,FALSE,-1,2013,4,35
2013,864,24.572717323829,6,0.529967652782511,9,-0.957250328953504,6,TRUE,0,2013,4,35
2014,864,29.8436494435703,12,-0.69910022747624,9.5,-0.957250328953504,6,TRUE,1,2013,4,35
2015,864,37.4495656617104,18,0.406815990663879,10,-0.957250328953504,6,TRUE,2,2013,4,35
2016,864,43.6739266631459,24,0.13117699209945,10.5,-0.957250328953504,6,TRUE,3,2013,4,35
2017,864,50.2919298069693,30,0.249180135922828,11,-0.957250328953504,6,TRUE,4,2013,4,35
2018,864,57.0541154278437,36,0.511365756797241,11.5,-0.957250328953504,6,TRUE,5,2013,4,35
2019,864,62.7176398318782,42,-0.325109839168289,12,-0.957250328953504,6,TRUE,6,2013,4,35
2020,864,69.5027928195376,48,-0.0399568515089004,12.5,-0.957250328953504,6,TRUE,7,2013,4,35
2021,864,75.4547541976558,54,-0.587995473390649,13,-0.957250328953504,6,TRUE,8,2013,4,35
2022,864,82.5994728627452,60,0.0567231916986622,13.5,-0.957250328953504,6,TRUE,9,2013,4,35
2023,864,89.3072433835482,66,0.26449371250169,14,-0.957250328953504,6,TRUE,10,2013,4,35
2024,864,95.6173322039982,72,0.0745825329517557,14.5,-0.957250328953504,6,TRUE,11,2013,4,35
1995,865,10.044660480554,0,0.139294839007302,0,-0.0946343584532563,6,FALSE,-18,2013,4,35
1996,865,9.64651577906885,0,-0.758849862477893,0.5,-0.0946343584532563,6,FALSE,-17,2013,4,35
1997,865,10.9020469856057,0,-0.00331865594102284,1,-0.0946343584532563,6,FALSE,-16,2013,4,35
1998,865,10.8977672177214,0,-0.507598423825339,1.5,-0.0946343584532563,6,FALSE,-15,2013,4,35
1999,865,12.1085070178305,0,0.20314137628377,2,-0.0946343584532563,6,FALSE,-14,2013,4,35
2000,865,12.9047772534514,0,0.499411611904688,2.5,-0.0946343584532563,6,FALSE,-13,2013,4,35
2001,865,13.3075836406916,0,0.40221799914486,3,-0.0946343584532563,6,FALSE,-12,2013,4,35
2002,865,13.1409252693325,0,-0.264440372214242,3.5,-0.0946343584532563,6,FALSE,-11,2013,4,35
2003,865,13.6645068785903,0,-0.240858762956401,4,-0.0946343584532563,6,FALSE,-10,2013,4,35
2004,865,14.3804273220457,0,-0.0249383195010205,4.5,-0.0946343584532563,6,FALSE,-9,2013,4,35
2005,865,15.075889135326,0,0.170523493779263,5,-0.0946343584532563,6,FALSE,-8,2013,4,35
2006,865,15.8609254402988,0,0.455559798752053,5.5,-0.0946343584532563,6,FALSE,-7,2013,4,35
2007,865,16.1935065073002,0,0.288140865753453,6,-0.0946343584532563,6,FALSE,-6,2013,4,35
2008,865,16.4223977486494,0,0.0170321071026238,6.5,-0.0946343584532563,6,FALSE,-5,2013,4,35
2009,865,17.1799053796006,0,0.274539738053882,7,-0.0946343584532563,6,FALSE,-4,2013,4,35
2010,865,17.5158879642373,0,0.110522322690521,7.5,-0.0946343584532563,6,FALSE,-3,2013,4,35
2011,865,18.1790905748109,0,0.273724933264109,8,-0.0946343584532563,6,FALSE,-2,2013,4,35
2012,865,19.1598794288589,0,0.754513787312123,8.5,-0.0946343584532563,6,FALSE,-1,2013,4,35
2013,865,26.2093613704857,6,1.30399572893891,9,-0.0946343584532563,6,TRUE,0,2013,4,35
2014,865,31.4922344860893,12,0.0868688445425975,9.5,-0.0946343584532563,6,TRUE,1,2013,4,35
2015,865,37.7409798288361,18,-0.164385812710656,10,-0.0946343584532563,6,TRUE,2,2013,4,35
2016,865,45.2650986094057,24,0.859732967858967,10.5,-0.0946343584532563,6,TRUE,3,2013,4,35
2017,865,50.9598544311096,30,0.0544887895628184,11,-0.0946343584532563,6,TRUE,4,2013,4,35
2018,865,57.0966086531444,36,-0.308756988402364,11.5,-0.0946343584532563,6,TRUE,5,2013,4,35
2019,865,64.4110844834261,42,0.505718841879336,12,-0.0946343584532563,6,TRUE,6,2013,4,35
2020,865,70.5266620902188,48,0.12129644867203,12.5,-0.0946343584532563,6,TRUE,7,2013,4,35
2021,865,77.1697781192365,54,0.26441247768976,13,-0.0946343584532563,6,TRUE,8,2013,4,35
2022,865,83.2998459542237,60,-0.105519687323044,13.5,-0.0946343584532563,6,TRUE,9,2013,4,35
2023,865,89.4721557218943,66,-0.433209919652472,14,-0.0946343584532563,6,TRUE,10,2013,4,35
2024,865,96.0933338308963,72,-0.312031810650409,14.5,-0.0946343584532563,6,TRUE,11,2013,4,35
1995,866,11.1277101535632,0,0.478270835952622,0,0.649439317610584,6,FALSE,-18,2013,4,35
1996,866,10.4770744949472,0,-0.67236482266338,0.5,0.649439317610584,6,FALSE,-17,2013,4,35
1997,866,11.5511273879146,0,-0.098311929696022,1,0.649439317610584,6,FALSE,-16,2013,4,35
1998,866,12.7288393476403,0,0.579400030029696,1.5,0.649439317610584,6,FALSE,-15,2013,4,35
1999,866,11.9094154780013,0,-0.740023839609304,2,0.649439317610584,6,FALSE,-14,2013,4,35
2000,866,12.800439971735,0,-0.348999345875598,2.5,0.649439317610584,6,FALSE,-13,2013,4,35
2001,866,13.5085293347023,0,-0.140909982908298,3,0.649439317610584,6,FALSE,-12,2013,4,35
2002,866,14.5291888871985,0,0.379749569587948,3.5,0.649439317610584,6,FALSE,-11,2013,4,35
2003,866,15.1320512349094,0,0.482611917298831,4,0.649439317610584,6,FALSE,-10,2013,4,35
2004,866,15.3658944494492,0,0.216455131838584,4.5,0.649439317610584,6,FALSE,-9,2013,4,35
2005,866,15.9291483797129,0,0.27970906210236,5,0.649439317610584,6,FALSE,-8,2013,4,35
2006,866,16.0713815155987,0,-0.078057802011918,5.5,0.649439317610584,6,FALSE,-7,2013,4,35
2007,866,16.5628427992384,0,-0.0865965183721982,6,0.649439317610584,6,FALSE,-6,2013,4,35
2008,866,17.0469734923279,0,-0.102465825282667,6.5,0.649439317610584,6,FALSE,-5,2013,4,35
2009,866,17.4385430293448,0,-0.210896288265823,7,0.649439317610584,6,FALSE,-4,2013,4,35
2010,866,18.1951508798677,0,0.0457115622571133,7.5,0.649439317610584,6,FALSE,-3,2013,4,35
2011,866,19.2209555495438,0,0.571516231933231,8,0.649439317610584,6,FALSE,-2,2013,4,35
2012,866,19.6292188806873,0,0.479779563076674,8.5,0.649439317610584,6,FALSE,-1,2013,4,35
2013,866,26.8856659378839,6,1.23622662027329,9,0.649439317610584,6,TRUE,0,2013,4,35
2014,866,31.8625057427061,12,-0.286933574904494,9.5,0.649439317610584,6,TRUE,1,2013,4,35
2015,866,37.5211667552628,18,-1.12827256234783,10,0.649439317610584,6,TRUE,2,2013,4,35
2016,866,45.4853115951157,24,0.335872277505147,10.5,0.649439317610584,6,TRUE,3,2013,4,35
2017,866,51.9696153153312,30,0.320175997720599,11,0.649439317610584,6,TRUE,4,2013,4,35
2018,866,57.6469597253209,36,-0.502479592289703,11.5,0.649439317610584,6,TRUE,5,2013,4,35
2019,866,64.7927624573538,42,0.143323139743204,12,0.649439317610584,6,TRUE,6,2013,4,35
2020,866,71.6701750532566,48,0.52073573564604,12.5,0.649439317610584,6,TRUE,7,2013,4,35
2021,866,76.9942739661266,54,-0.655165351483956,13,0.649439317610584,6,TRUE,8,2013,4,35
